RepID,ManagerID,Segment,Region,TenureMonths,Certified,AvgDealSize,Opportunities,Wins,RawWinRate,TrueWinRate,ExposureMonths,OutboundMeetings,RawMeetingsPerMonth,TrueMeetingsPerMonth,MeanDiscountPct,DiscountSD,TrueMeanDiscountPct,Losses,LossCompetitor,LossNoDecision,LossBudget,LossTiming,TrueLossCompetitor,TrueLossNoDecision,TrueLossBudget,TrueLossTiming
R-1941,M-278,Mid-Market,EMEA,26.9,Yes,52300,58,19,0.3276,0.3242,24.0,62,2.5833,2.8857,9.3532,8.074,8.3621,39,19,11,3,6,0.4003,0.2667,0.0741,0.2589
R-1942,M-278,Mid-Market,EMEA,44.3,Yes,28900,86,54,0.6279,0.6088,24.0,62,2.5833,2.3757,12.437,8.9727,12.4742,32,11,8,7,6,0.3633,0.2725,0.2112,0.153
R-1943,M-279,Enterprise,EMEA,16.8,No,152700,25,6,0.24,0.1604,16.8,46,2.7381,3.2972,16.5173,10.6061,17.3291,19,6,3,2,8,0.2561,0.2629,0.1061,0.3749
R-1944,M-279,Enterprise,EMEA,8.9,Yes,177500,16,2,0.125,0.1405,8.9,27,3.0337,2.7974,14.7151,11.9005,14.0046,14,7,5,0,2,0.5682,0.2353,0.0218,0.1747
R-1945,M-279,Enterprise,EMEA,18.9,Yes,245800,18,4,0.2222,0.1633,18.9,29,1.5344,1.8948,13.414,9.8722,11.7735,14,5,6,0,3,0.3474,0.4199,0.0281,0.2047
R-1946,M-279,Enterprise,EMEA,24.8,No,228900,38,4,0.1053,0.2568,24.0,50,2.0833,2.2548,14.0854,8.9106,14.6473,34,17,3,0,14,0.5344,0.0784,0.0309,0.3562
R-1947,M-279,Enterprise,EMEA,1.6,Yes,185300,3,1,0.3333,0.2459,1.6,4,2.5,2.6067,16.7981,10.8344,11.1877,2,1,1,0,0,0.265,0.6204,0.0863,0.0283
R-1948,M-279,Enterprise,EMEA,10.9,Yes,172100,7,1,0.1429,0.1102,10.9,25,2.2936,2.6833,12.9895,10.7769,10.9656,6,4,1,0,1,0.5782,0.1674,0.0816,0.1729
R-1949,M-280,SMB,APAC,19.2,No,11700,150,16,0.1067,0.0725,19.2,119,6.1979,6.5245,14.3903,10.5415,13.7939,134,26,43,41,24,0.1866,0.4076,0.2438,0.162
R-1950,M-280,SMB,APAC,9.6,No,5300,51,10,0.1961,0.1985,9.6,31,3.2292,3.7286,17.1899,10.786,18.971,41,11,10,15,5,0.1817,0.3187,0.3854,0.1142
R-1951,M-280,SMB,APAC,12.0,Yes,11300,50,8,0.16,0.1477,12.0,29,2.4167,2.9759,13.3109,10.1302,14.6065,42,9,13,12,8,0.1751,0.3241,0.3039,0.1969
R-1952,M-280,SMB,APAC,53.6,Yes,9600,141,41,0.2908,0.362,24.0,138,5.75,5.1878,13.5924,10.3236,11.7377,100,15,23,39,23,0.1978,0.2406,0.3526,0.209
R-1953,M-280,SMB,APAC,28.9,Yes,8800,216,83,0.3843,0.3379,24.0,131,5.4583,5.0979,15.4491,10.3778,14.5641,133,46,34,47,6,0.3664,0.2408,0.3547,0.038
R-1954,M-280,SMB,APAC,5.2,No,6000,26,2,0.0769,0.1824,5.2,26,5.0,7.0092,9.6033,7.5251,4.9212,24,3,3,13,5,0.1869,0.1683,0.519,0.1257
R-1955,M-280,SMB,APAC,23.3,Yes,9400,227,117,0.5154,0.5136,23.3,128,5.4936,5.0844,16.0708,10.4135,15.9947,110,56,32,21,1,0.422,0.2733,0.1836,0.1211
R-1956,M-280,SMB,APAC,16.0,Yes,8600,151,51,0.3377,0.3665,16.0,82,5.125,4.32,17.0155,10.683,17.489,100,28,36,10,26,0.2045,0.4419,0.1423,0.2113
R-1957,M-280,SMB,APAC,29.7,Yes,10000,241,61,0.2531,0.2542,24.0,224,9.3333,8.8312,17.5346,10.5583,17.0747,180,24,36,92,28,0.157,0.2452,0.4347,0.1631
R-1958,M-280,SMB,APAC,66.1,No,8100,247,68,0.2753,0.326,24.0,141,5.875,5.5356,20.6178,11.4361,20.3536,179,35,88,6,50,0.2401,0.4488,0.0524,0.2586
R-1959,M-280,SMB,APAC,57.1,Yes,11000,199,79,0.397,0.4402,24.0,115,4.7917,4.977,18.5483,11.6469,17.0956,120,33,61,13,13,0.273,0.5173,0.1218,0.0879
R-1960,M-280,SMB,APAC,71.2,Yes,6600,192,61,0.3177,0.3671,24.0,115,4.7917,4.9086,11.2408,9.2003,9.4905,131,31,39,44,17,0.2293,0.2902,0.3393,0.1412
R-1961,M-280,SMB,APAC,36.5,Yes,11000,186,40,0.2151,0.2462,24.0,107,4.4583,4.4983,16.8657,10.4287,16.3323,146,41,33,54,18,0.3282,0.2164,0.3283,0.1272
R-1962,M-281,Enterprise,APAC,41.5,No,275500,28,8,0.2857,0.2434,24.0,42,1.75,1.8138,19.8305,9.4758,19.9778,20,7,8,2,3,0.3551,0.311,0.1982,0.1357
R-1963,M-281,Enterprise,APAC,19.5,No,178200,35,2,0.0571,0.1427,19.5,88,4.5128,3.9775,13.8355,8.942,12.5408,33,19,5,6,3,0.4974,0.161,0.1748,0.1668
R-1964,M-281,Enterprise,APAC,16.6,Yes,152800,22,1,0.0455,0.192,16.6,58,3.494,3.1248,12.1347,9.8588,11.3284,21,7,8,5,1,0.3249,0.3417,0.2698,0.0636
R-1965,M-281,Enterprise,APAC,13.5,No,137900,22,5,0.2273,0.2558,13.5,27,2.0,2.3177,13.8795,9.7066,12.7463,17,6,7,3,1,0.4975,0.3769,0.0768,0.0488
R-1966,M-281,Enterprise,APAC,9.1,No,230500,14,3,0.2143,0.241,9.1,42,4.6154,3.6373,14.2352,10.3116,14.7521,11,1,5,3,2,0.2644,0.3969,0.2374,0.1013
R-1967,M-281,Enterprise,APAC,15.5,Yes,180400,16,5,0.3125,0.3109,15.5,53,3.4194,3.1268,14.0782,9.1207,12.5267,11,7,2,2,0,0.6814,0.2159,0.043,0.0597
R-1968,M-281,Enterprise,APAC,42.8,Yes,184000,33,12,0.3636,0.3472,24.0,40,1.6667,1.1792,17.8651,12.6687,14.089,21,12,6,0,3,0.7057,0.2061,0.0188,0.0694
R-1969,M-281,Enterprise,APAC,12.1,Yes,225700,18,4,0.2222,0.1539,12.1,34,2.8099,2.4918,9.529,9.6706,14.0172,14,7,6,1,0,0.3713,0.5653,0.0517,0.0118
R-1970,M-281,Enterprise,APAC,15.0,No,185900,19,5,0.2632,0.1784,15.0,23,1.5333,1.431,8.7739,5.6311,9.5714,14,5,3,0,6,0.4558,0.2481,0.0342,0.2618
R-1971,M-281,Enterprise,APAC,6.9,No,209400,6,0,0.0,0.3878,6.9,18,2.6087,2.71,2.9344,3.5469,6.4078,6,3,2,0,1,0.442,0.3136,0.181,0.0634
R-1972,M-281,Enterprise,APAC,42.3,Yes,208500,37,11,0.2973,0.3634,24.0,64,2.6667,2.4181,11.7592,10.2285,8.2781,26,7,11,4,4,0.2514,0.3573,0.228,0.1632
R-1973,M-281,Enterprise,APAC,34.6,Yes,271000,32,5,0.1562,0.1414,24.0,35,1.4583,2.0064,11.9958,8.9058,12.3203,27,13,3,7,4,0.3548,0.1799,0.2463,0.219
R-1974,M-281,Enterprise,APAC,8.3,Yes,134700,9,4,0.4444,0.1945,8.3,19,2.2892,2.6028,10.8685,7.7546,11.0074,5,1,0,3,1,0.514,0.1529,0.182,0.1511
R-1975,M-281,Enterprise,APAC,37.0,Yes,167100,33,12,0.3636,0.3407,24.0,37,1.5417,1.532,10.5368,8.5143,10.5374,21,10,1,10,0,0.4525,0.1316,0.3523,0.0636
R-1976,M-282,Enterprise,North America,8.0,No,225000,14,1,0.0714,0.0877,8.0,34,4.25,3.2682,7.6713,8.8676,10.5162,13,8,3,0,2,0.2905,0.3058,0.1582,0.2454
R-1977,M-282,Enterprise,North America,2.4,No,117400,3,0,0.0,0.1679,2.4,4,1.6667,2.4487,14.3167,6.6887,14.3255,3,1,2,0,0,0.1366,0.3814,0.1126,0.3694
R-1978,M-282,Enterprise,North America,37.5,Yes,162500,27,6,0.2222,0.3138,24.0,59,2.4583,2.0632,10.9867,10.3837,7.2341,21,4,14,1,2,0.172,0.4753,0.0863,0.2664
R-1979,M-282,Enterprise,North America,21.9,No,215100,30,4,0.1333,0.1978,21.9,26,1.1872,1.5925,15.6304,10.7003,15.4846,26,8,12,5,1,0.4426,0.435,0.0941,0.0283
R-1980,M-282,Enterprise,North America,8.8,No,169800,9,0,0.0,0.1715,8.8,26,2.9545,3.0934,11.2839,10.5285,8.793,9,3,4,1,1,0.4027,0.2331,0.1597,0.2045
R-1981,M-282,Enterprise,North America,8.7,Yes,245400,12,6,0.5,0.3321,8.7,44,5.0575,4.5878,11.9744,12.1043,13.1757,6,2,2,0,2,0.2993,0.45,0.0856,0.1651
R-1982,M-282,Enterprise,North America,21.0,Yes,94000,29,16,0.5517,0.3889,21.0,41,1.9524,1.8904,13.2975,8.9751,13.0271,13,4,3,5,1,0.4888,0.2731,0.1093,0.1289
R-1983,M-282,Enterprise,North America,5.3,No,157500,3,0,0.0,0.2317,5.3,15,2.8302,3.7598,23.2886,8.1546,17.0574,3,1,2,0,0,0.3452,0.3637,0.0851,0.2059
R-1984,M-282,Enterprise,North America,6.3,No,210500,7,0,0.0,0.1715,6.3,23,3.6508,4.1853,20.8218,10.5682,15.6456,7,3,2,2,0,0.2393,0.4661,0.2224,0.0723
R-1985,M-282,Enterprise,North America,31.0,Yes,194000,18,6,0.3333,0.3712,24.0,66,2.75,2.6394,11.7267,10.6375,8.7528,12,6,3,1,2,0.3661,0.4043,0.0631,0.1665
R-1986,M-283,SMB,EMEA,21.7,No,11100,161,7,0.0435,0.0324,21.7,114,5.2535,5.528,12.586,9.0848,9.9798,154,19,45,43,47,0.1482,0.2992,0.2825,0.2701
R-1987,M-283,SMB,EMEA,100.7,No,8200,145,30,0.2069,0.2267,24.0,182,7.5833,7.3349,12.3649,9.5191,11.3866,115,27,32,29,27,0.2421,0.3075,0.2459,0.2046
R-1988,M-283,SMB,EMEA,25.1,Yes,7100,238,30,0.1261,0.1303,24.0,121,5.0417,5.4655,15.7202,9.1662,15.6109,208,86,70,36,16,0.4235,0.3381,0.1815,0.057
R-1989,M-283,SMB,EMEA,4.6,No,9700,26,9,0.3462,0.2323,4.6,27,5.8696,7.4717,10.869,9.775,7.7565,17,5,1,3,8,0.2415,0.2033,0.1228,0.4325
R-1990,M-283,SMB,EMEA,26.2,Yes,8100,265,64,0.2415,0.2203,24.0,243,10.125,9.8312,13.5596,10.0874,14.005,201,27,103,36,35,0.1313,0.5273,0.1774,0.164
R-1991,M-283,SMB,EMEA,22.6,Yes,10300,81,2,0.0247,0.0255,22.6,127,5.6195,5.617,16.155,11.128,13.3033,79,8,34,22,15,0.088,0.5143,0.2052,0.1924
R-1992,M-284,SMB,North America,11.5,Yes,13000,72,26,0.3611,0.3718,11.5,53,4.6087,5.7646,16.7015,9.7224,16.1098,46,6,34,6,0,0.1712,0.5644,0.2114,0.0529
R-1993,M-284,SMB,North America,54.0,Yes,11500,169,112,0.6627,0.665,24.0,151,6.2917,5.7813,12.7047,9.5421,12.9654,57,2,31,17,7,0.0254,0.4265,0.4077,0.1403
R-1994,M-284,SMB,North America,57.1,No,9500,186,72,0.3871,0.3631,24.0,246,10.25,9.3639,17.3567,10.4944,16.1799,114,76,11,16,11,0.6424,0.0895,0.1562,0.1119
R-1995,M-284,SMB,North America,21.2,Yes,7300,196,101,0.5153,0.459,21.2,142,6.6981,6.8832,14.38,9.819,14.2657,95,32,20,33,10,0.3569,0.2309,0.2987,0.1135
R-1996,M-284,SMB,North America,3.3,No,9200,17,3,0.1765,0.2672,3.3,10,3.0303,4.7446,12.945,9.4965,13.6298,14,5,3,2,4,0.2522,0.3387,0.2153,0.1938
R-1997,M-284,SMB,North America,25.7,No,11100,139,38,0.2734,0.3389,24.0,143,5.9583,5.8381,8.0917,8.7992,6.2154,101,14,75,9,3,0.163,0.6755,0.05,0.1115
R-1998,M-284,SMB,North America,59.1,Yes,11300,204,109,0.5343,0.5346,24.0,294,12.25,12.2635,12.7118,9.5859,12.167,95,47,14,15,19,0.4287,0.1818,0.1742,0.2152
R-1999,M-284,SMB,North America,19.2,No,6900,146,55,0.3767,0.4141,19.2,115,5.9896,6.5871,13.9614,9.57,13.5089,91,14,32,28,17,0.1652,0.3599,0.201,0.274
R-2000,M-284,SMB,North America,30.7,No,12000,219,74,0.3379,0.3003,24.0,144,6.0,6.2442,16.1497,10.8472,16.6277,145,31,46,48,20,0.2037,0.3146,0.3464,0.1354
R-2001,M-284,SMB,North America,6.3,No,12500,36,14,0.3889,0.5,6.3,61,9.6825,9.2379,11.9321,9.7227,9.2939,22,1,8,7,6,0.149,0.349,0.2644,0.2375
R-2002,M-284,SMB,North America,2.1,No,8200,4,1,0.25,0.2665,2.1,29,13.8095,7.7605,12.5017,5.2051,10.2063,3,2,0,1,0,0.3825,0.1266,0.3274,0.1636
R-2003,M-284,SMB,North America,11.1,No,9500,74,33,0.4459,0.3787,11.1,100,9.009,10.301,10.2796,11.186,9.0459,41,11,22,6,2,0.2367,0.4786,0.2245,0.0601
R-2004,M-285,SMB,APAC,21.4,No,11400,125,30,0.24,0.3259,21.4,125,5.8411,6.1714,13.2,10.1797,12.7465,95,34,39,16,6,0.366,0.4377,0.1537,0.0426
R-2005,M-285,SMB,APAC,19.7,No,5700,133,32,0.2406,0.2333,19.7,130,6.599,6.1092,9.7929,8.5927,9.6932,101,37,43,11,10,0.3621,0.3745,0.1724,0.091
R-2006,M-285,SMB,APAC,86.2,Yes,11500,162,78,0.4815,0.4952,24.0,148,6.1667,6.4937,13.9941,9.5522,14.1483,84,18,36,22,8,0.2595,0.3907,0.2595,0.0904
R-2007,M-285,SMB,APAC,20.3,Yes,7200,159,61,0.3836,0.3837,20.3,164,8.0788,8.4035,14.25,10.9375,14.0668,98,11,39,21,27,0.064,0.414,0.2913,0.2307
R-2008,M-285,SMB,APAC,37.2,Yes,8000,162,51,0.3148,0.354,24.0,182,7.5833,7.3396,12.0433,9.6084,11.1036,111,42,26,38,5,0.408,0.2062,0.3373,0.0484
R-2009,M-285,SMB,APAC,24.0,No,7100,191,45,0.2356,0.2031,24.0,167,6.9583,7.218,13.6841,10.0219,13.2847,146,32,26,73,15,0.2229,0.1386,0.527,0.1115
R-2010,M-286,SMB,APAC,34.3,Yes,6700,169,59,0.3491,0.3629,24.0,123,5.125,5.0894,11.9017,9.3754,12.1734,110,24,57,25,4,0.1718,0.5247,0.2425,0.0609
R-2011,M-286,SMB,APAC,11.0,Yes,9800,60,16,0.2667,0.2961,11.0,64,5.8182,5.2632,11.5737,9.4758,12.0819,44,11,20,7,6,0.234,0.453,0.1508,0.1622
R-2012,M-286,SMB,APAC,38.4,Yes,10100,143,41,0.2867,0.3175,24.0,175,7.2917,7.2231,13.7783,10.2917,14.2533,102,22,44,13,23,0.1571,0.4453,0.1455,0.2521
R-2013,M-286,SMB,APAC,62.1,Yes,10300,159,69,0.434,0.4641,24.0,119,4.9583,5.2753,12.2998,9.8235,11.9732,90,39,19,19,13,0.4141,0.2051,0.2421,0.1387
R-2014,M-286,SMB,APAC,72.2,Yes,10500,153,77,0.5033,0.5402,24.0,238,9.9167,10.1591,13.4664,9.5315,13.7162,76,8,34,26,8,0.1349,0.4328,0.2989,0.1334
R-2015,M-286,SMB,APAC,51.5,No,7500,119,50,0.4202,0.4142,24.0,133,5.5417,5.7518,14.0969,8.9494,12.6939,69,6,23,8,32,0.1431,0.296,0.1244,0.4365
R-2016,M-286,SMB,APAC,42.1,Yes,8900,167,40,0.2395,0.2866,24.0,176,7.3333,7.5457,15.1278,10.1543,14.028,127,23,58,35,11,0.1966,0.4788,0.258,0.0666
R-2017,M-286,SMB,APAC,32.4,Yes,9700,230,86,0.3739,0.3661,24.0,155,6.4583,6.6854,13.5326,9.1073,11.6418,144,81,34,10,19,0.5221,0.26,0.0685,0.1494
R-2018,M-286,SMB,APAC,31.4,Yes,8500,116,41,0.3534,0.3058,24.0,159,6.625,6.9925,10.4503,9.8653,10.354,75,6,43,18,8,0.0977,0.5195,0.2077,0.1751
R-2019,M-286,SMB,APAC,12.3,Yes,8500,90,17,0.1889,0.1615,12.3,46,3.7398,4.312,13.9619,8.3945,13.7704,73,23,10,22,18,0.28,0.1557,0.3312,0.233
R-2020,M-286,SMB,APAC,7.0,No,8200,61,22,0.3607,0.2476,7.0,22,3.1429,3.5732,18.6838,10.7539,16.7307,39,3,22,8,6,0.0989,0.6163,0.15,0.1347
R-2021,M-286,SMB,APAC,9.8,No,6800,75,20,0.2667,0.3026,9.8,39,3.9796,4.2124,17.049,11.3892,14.9397,55,11,9,34,1,0.2278,0.185,0.5176,0.0696
R-2022,M-286,SMB,APAC,6.8,No,5800,47,10,0.2128,0.2482,6.8,36,5.2941,6.2667,16.2531,10.9073,16.8367,37,11,13,2,11,0.148,0.395,0.1754,0.2816
R-2023,M-286,SMB,APAC,7.3,No,9100,20,3,0.15,0.1795,7.3,60,8.2192,9.1138,8.3106,9.1078,7.6274,17,1,4,4,8,0.2975,0.2692,0.2011,0.2323
R-2024,M-286,SMB,APAC,24.6,Yes,8300,164,49,0.2988,0.2744,24.0,151,6.2917,5.5712,8.5725,8.6152,7.2701,115,23,19,53,20,0.2291,0.2159,0.3831,0.172
R-2025,M-286,SMB,APAC,36.2,No,10600,152,65,0.4276,0.3485,24.0,162,6.75,7.6305,15.9001,9.8146,15.0406,87,8,24,41,14,0.0597,0.3198,0.4157,0.2049
R-2026,M-286,SMB,APAC,11.6,Yes,6900,73,20,0.274,0.2228,11.6,69,5.9483,6.2084,10.3099,8.8572,9.8671,53,12,9,28,4,0.2686,0.2346,0.4209,0.0759
R-2027,M-287,Mid-Market,APAC,5.9,Yes,48000,14,5,0.3571,0.224,5.9,25,4.2373,4.1052,12.535,8.6143,11.0936,9,2,1,1,5,0.185,0.1745,0.2135,0.427
R-2028,M-287,Mid-Market,APAC,13.5,Yes,38200,32,7,0.2188,0.1359,13.5,55,4.0741,3.5454,13.8049,10.5683,11.1169,25,13,4,1,7,0.3772,0.2476,0.0404,0.3348
R-2029,M-287,Mid-Market,APAC,28.6,Yes,35500,53,13,0.2453,0.2076,24.0,57,2.375,2.8181,10.2024,8.2563,11.4832,40,2,20,15,3,0.0973,0.4682,0.298,0.1365
R-2030,M-287,Mid-Market,APAC,10.3,Yes,42100,28,5,0.1786,0.2178,10.3,60,5.8252,5.1214,9.6254,9.8813,6.5875,23,6,10,5,2,0.1814,0.397,0.2662,0.1554
R-2031,M-287,Mid-Market,APAC,30.4,No,47400,84,9,0.1071,0.1898,24.0,70,2.9167,3.0391,13.6632,10.6388,12.5704,75,3,40,17,15,0.0943,0.5193,0.2695,0.1169
R-2032,M-287,Mid-Market,APAC,28.5,Yes,48700,47,17,0.3617,0.3595,24.0,73,3.0417,2.8303,11.1964,9.3133,9.9415,30,12,10,3,5,0.4337,0.3317,0.0679,0.1667
R-2033,M-287,Mid-Market,APAC,23.1,No,41200,59,15,0.2542,0.2494,23.1,121,5.2381,5.4169,15.2094,9.9728,14.5475,44,23,16,2,3,0.4123,0.4582,0.0431,0.0864
R-2034,M-288,Mid-Market,North America,32.9,No,33700,105,47,0.4476,0.4525,24.0,72,3.0,3.2063,14.7275,9.6538,12.6638,58,40,13,4,1,0.6432,0.2064,0.1283,0.0221
R-2035,M-288,Mid-Market,North America,32.1,Yes,40400,63,28,0.4444,0.2899,24.0,123,5.125,5.3237,10.4248,8.853,11.3931,35,11,8,5,11,0.2901,0.2736,0.1608,0.2754
R-2036,M-288,Mid-Market,North America,7.5,Yes,39600,22,5,0.2273,0.4018,7.5,22,2.9333,3.6325,15.7105,10.5797,11.8326,17,2,4,8,3,0.1954,0.3162,0.4066,0.0819
R-2037,M-288,Mid-Market,North America,24.4,No,55500,111,25,0.2252,0.2411,24.0,129,5.375,4.9123,9.4451,8.7495,9.1353,86,30,15,10,31,0.3555,0.2408,0.106,0.2977
R-2038,M-288,Mid-Market,North America,25.9,Yes,32200,95,59,0.6211,0.6087,24.0,117,4.875,4.3886,12.3299,9.9668,11.9501,36,23,3,5,5,0.5163,0.1921,0.2059,0.0856
R-2039,M-288,Mid-Market,North America,47.8,No,35000,96,36,0.375,0.3374,24.0,84,3.5,3.4721,15.2039,10.2751,14.706,60,10,19,16,15,0.2102,0.3071,0.2324,0.2502
R-2040,M-289,SMB,EMEA,17.8,Yes,7100,143,53,0.3706,0.3217,17.8,160,8.9888,9.4378,15.0357,9.6941,14.3469,90,18,19,36,17,0.1619,0.1839,0.4971,0.1572
R-2041,M-289,SMB,EMEA,15.0,Yes,7300,90,37,0.4111,0.3696,15.0,52,3.4667,4.4866,10.9008,9.1912,10.5341,53,8,11,12,22,0.1901,0.1753,0.169,0.4656
R-2042,M-289,SMB,EMEA,22.5,No,5300,165,49,0.297,0.3561,22.5,146,6.4889,6.5928,12.9135,10.5786,11.6884,116,9,40,62,5,0.0541,0.3665,0.518,0.0614
R-2043,M-289,SMB,EMEA,20.1,No,9900,150,47,0.3133,0.2696,20.1,138,6.8657,7.3974,9.3846,8.0961,8.1205,103,29,39,22,13,0.3221,0.2482,0.309,0.1207
R-2044,M-289,SMB,EMEA,23.5,No,10400,193,35,0.1813,0.2268,23.5,135,5.7447,5.3808,12.4751,9.8209,13.6498,158,11,29,64,54,0.0961,0.2175,0.353,0.3334
R-2045,M-289,SMB,EMEA,18.9,No,10200,158,47,0.2975,0.2591,18.9,129,6.8254,5.6259,13.3395,8.9363,12.4464,111,9,72,24,6,0.0968,0.5886,0.2174,0.0972
R-2046,M-289,SMB,EMEA,14.7,No,9200,122,29,0.2377,0.2668,14.7,94,6.3946,6.9528,16.3319,10.5214,16.3512,93,10,29,16,38,0.1237,0.2646,0.1638,0.448
R-2047,M-289,SMB,EMEA,20.6,No,7800,146,32,0.2192,0.2414,20.6,92,4.466,4.0819,9.8937,8.7601,9.5174,114,10,32,42,30,0.1093,0.3165,0.3356,0.2385
R-2048,M-289,SMB,EMEA,18.9,No,8200,105,23,0.219,0.166,18.9,116,6.1376,4.896,13.3166,10.1013,11.9098,82,24,37,10,11,0.3225,0.4401,0.1328,0.1046
R-2049,M-289,SMB,EMEA,32.8,Yes,7600,175,86,0.4914,0.4683,24.0,216,9.0,8.9742,11.5073,9.2057,9.6095,89,7,30,46,6,0.1091,0.3667,0.457,0.0672
R-2050,M-289,SMB,EMEA,21.8,Yes,7100,125,52,0.416,0.5517,21.8,131,6.0092,5.916,12.5989,9.4165,11.8094,73,14,19,22,18,0.1323,0.287,0.2967,0.284
R-2051,M-289,SMB,EMEA,28.7,Yes,8100,120,63,0.525,0.4519,24.0,178,7.4167,6.8717,13.1976,9.6343,10.849,57,10,29,13,5,0.1335,0.6219,0.1306,0.1139
R-2052,M-289,SMB,EMEA,9.6,No,7900,37,10,0.2703,0.2952,9.6,75,7.8125,6.7321,18.7592,10.6426,15.5554,27,4,14,2,7,0.3038,0.349,0.2012,0.146
R-2053,M-290,Enterprise,EMEA,3.4,Yes,164800,3,0,0.0,0.1666,3.4,11,3.2353,2.0706,21.5613,12.4231,16.2165,3,0,3,0,0,0.3849,0.4496,0.0164,0.149
R-2054,M-290,Enterprise,EMEA,40.9,Yes,182200,29,11,0.3793,0.3069,24.0,88,3.6667,3.0665,11.2856,10.9158,16.2061,18,7,3,3,5,0.5728,0.199,0.1398,0.0884
R-2055,M-290,Enterprise,EMEA,11.1,No,188900,17,3,0.1765,0.2431,11.1,23,2.0721,1.7488,19.5062,6.7724,17.611,14,9,3,2,0,0.4838,0.3927,0.0348,0.0887
R-2056,M-290,Enterprise,EMEA,14.4,No,127300,17,3,0.1765,0.2327,14.4,46,3.1944,3.1512,13.0488,8.8243,13.3129,14,5,2,4,3,0.5106,0.1845,0.2054,0.0994
R-2057,M-290,Enterprise,EMEA,4.9,No,186600,7,1,0.1429,0.1562,4.9,11,2.2449,3.319,7.6369,6.9206,11.6959,6,1,5,0,0,0.097,0.7658,0.0138,0.1234
R-2058,M-290,Enterprise,EMEA,19.3,No,164800,20,6,0.3,0.251,19.3,54,2.7979,2.4157,10.2532,9.1415,6.9104,14,5,4,2,3,0.3995,0.3847,0.1293,0.0864
R-2059,M-290,Enterprise,EMEA,15.7,Yes,164200,15,3,0.2,0.1866,15.7,53,3.3758,3.0305,12.4645,9.476,14.5629,12,5,4,0,3,0.4198,0.3957,0.109,0.0754
R-2060,M-290,Enterprise,EMEA,42.0,Yes,147900,18,8,0.4444,0.395,24.0,48,2.0,2.1811,14.3715,10.5879,14.922,10,5,3,0,2,0.4303,0.2904,0.0456,0.2338
R-2061,M-291,Enterprise,North America,42.9,Yes,215900,30,2,0.0667,0.1436,24.0,76,3.1667,3.0558,11.3762,7.7002,8.3411,28,18,9,0,1,0.5964,0.2394,0.0975,0.0667
R-2062,M-291,Enterprise,North America,9.8,No,191600,9,0,0.0,0.1024,9.8,13,1.3265,1.3413,15.9793,10.6753,15.6229,9,4,4,0,1,0.4454,0.4143,0.0577,0.0826
R-2063,M-291,Enterprise,North America,32.7,No,273100,25,6,0.24,0.2405,24.0,65,2.7083,2.1552,15.4177,10.8892,15.3856,19,6,4,1,8,0.3845,0.2588,0.0338,0.3229
R-2064,M-291,Enterprise,North America,91.1,Yes,208800,25,2,0.08,0.1785,24.0,44,1.8333,1.7337,6.8781,7.5638,9.3533,23,12,4,1,6,0.3949,0.4166,0.0464,0.1421
R-2065,M-291,Enterprise,North America,6.7,Yes,130900,9,1,0.1111,0.1345,6.7,15,2.2388,3.2853,8.0535,8.9928,10.319,8,2,5,0,1,0.5766,0.3113,0.0665,0.0456
R-2066,M-291,Enterprise,North America,4.6,No,249000,5,0,0.0,0.0768,4.6,8,1.7391,2.072,6.7196,13.4095,13.2101,5,1,3,0,1,0.2193,0.6627,0.0522,0.0658
R-2067,M-291,Enterprise,North America,69.0,Yes,195100,37,16,0.4324,0.4372,24.0,35,1.4583,1.2072,13.8172,10.6276,12.7424,21,9,6,1,5,0.3088,0.4662,0.0372,0.1878
R-2068,M-291,Enterprise,North America,56.4,Yes,175300,43,16,0.3721,0.2873,24.0,59,2.4583,2.3135,19.9507,11.8711,18.7594,27,11,7,5,4,0.4194,0.2922,0.1499,0.1385
R-2069,M-291,Enterprise,North America,47.4,Yes,219900,37,11,0.2973,0.2629,24.0,48,2.0,1.7727,13.8312,9.8328,14.1438,26,4,10,4,8,0.2771,0.4047,0.1328,0.1854
R-2070,M-291,Enterprise,North America,13.2,No,191100,24,4,0.1667,0.083,13.2,19,1.4394,1.7806,12.5698,9.307,11.1695,20,6,12,2,0,0.34,0.4815,0.0875,0.091
R-2071,M-291,Enterprise,North America,46.2,No,126900,43,2,0.0465,0.0732,24.0,104,4.3333,3.6912,12.2014,10.5021,11.2183,41,8,12,9,12,0.1958,0.35,0.1527,0.3014
R-2072,M-291,Enterprise,North America,1.7,No,192000,3,1,0.3333,0.1602,1.7,3,1.7647,2.2872,8.8395,7.9005,8.7313,2,1,0,0,1,0.5672,0.2218,0.083,0.128
R-2073,M-292,Mid-Market,EMEA,2.1,Yes,41600,3,1,0.3333,0.2879,2.1,12,5.7143,4.8061,16.6831,20.0962,10.6521,2,0,1,1,0,0.3072,0.3773,0.1482,0.1672
R-2074,M-292,Mid-Market,EMEA,11.7,Yes,33900,27,8,0.2963,0.4496,11.7,36,3.0769,3.5687,21.8267,8.3455,20.9747,19,8,9,0,2,0.3163,0.3507,0.1368,0.1962
R-2075,M-292,Mid-Market,EMEA,14.2,No,44000,67,25,0.3731,0.3628,14.2,67,4.7183,4.5628,13.523,10.7826,12.6788,42,21,12,6,3,0.5697,0.2437,0.0967,0.0898
